
NEW WRITE
0.0362303826076,0.0607504385924
0.0719657068921,0.124185419519
0.105321008973,0.187202385254
0.130465547233,0.254132590384
0.149645843075,0.331428438461
0.1600180526,0.403092626633
0.169384981821,0.474569781793
0.17424083428,0.544667713001
0.174461502877,0.614686722904
0.174730221048,0.687892149321
0.175042720685,0.76122766877
0.175338701764,0.833324173559
0.177180578101,0.906648849341
0.179527321227,0.979610964562
0.182099893292,1.05179461397
0.184598862906,1.12488629451
0.187396469311,1.20121768775
0.190373564604,1.27306398294
0.193157021813,1.34391505153
0.191847844463,1.4163126742
0.190367244679,1.48939011032
0.190012321345,1.56178154048
0.196869181074,1.6333038473
0.196899051034,1.70775601093
0.195641987323,1.77941557636
0.197405127831,1.8547452657
0.199336935046,1.92799889665
0.201402274823,2.00035847412
0.203701532567,2.07362065835
0.202259355499,2.14617027693
0.205216043093,2.23997441055
0.220879180494,2.31922821764
0.244862987892,2.38723775703
0.268544049576,2.45329202865
0.306040886712,2.5269951202
0.338188814438,2.59078990289
0.379648268686,2.6479274079
0.421399146907,2.70683050834
0.469594335919,2.77347038893
0.521492703376,2.82256505805
0.575384530606,2.86993794203
0.630358282691,2.91792562887
0.68408246036,2.96432738697
0.744191333127,3.01001049135
0.801250367442,3.05151680534
0.862819028456,3.09015995599
0.924770456498,3.12900902158
0.986717807215,3.16794394895
1.0508377359,3.20792049314
1.11023315832,3.2477131963
1.16635644664,3.29534150252
1.21527787818,3.34739968815
1.26428480298,3.40804176035
1.30957606564,3.47832579716
1.34662337682,3.53838480663
1.39006968751,3.59736225675
1.43594332656,3.65122202774
1.48666255973,3.70392600595
1.5366946938,3.75336778418
1.59492156795,3.79599233024
1.65386555065,3.83782380767
1.7136073153,3.87739070812
1.77694984061,3.90855988177
1.84281343299,3.93834807758
1.91013576961,3.95892433005
1.992126557,3.98436338882
2.06131318533,4.00295661709
2.13302914203,4.01321934155
2.20455691483,4.02372376758
2.27428365267,4.03327857251
2.3469260001,4.03956788459
2.41864050569,4.04357662233
2.49401404233,4.04210663711
2.56512277707,4.04033922532
2.63533729652,4.03652538352
2.70568361727,4.03164430289
2.78080065721,4.01859970928
2.85183143614,4.00785451434
2.92412439921,3.99673095649
2.99907863112,3.98450454033
3.06975304793,3.97244384821
3.14079984339,3.95914040188
3.2095679767,3.94475303806
3.27966742231,3.92941712693
3.34925770728,3.91372793778
3.41967158605,3.89492887734
3.48975532136,3.87603332804
3.56020823839,3.85688958141
3.6296434679,3.83758116871
3.70331380256,3.81677769472
3.77350352817,3.79677590011
3.84264273064,3.77682363803
3.91296772061,3.75630843755
3.98181845363,3.735807294
4.05181823931,3.71470315474
4.12085554736,3.69343268232
4.19053605766,3.67165016348
4.25931989682,3.65011509216
4.32899560848,3.6281629137
4.39704502229,3.60613265422
4.46525142079,3.58409232847
4.53599031342,3.56596587488
4.60673266289,3.54768046295
4.67659131188,3.52925280449
4.74536133428,3.50754779714
4.81445076817,3.4839173722
4.88098095547,3.46157465379
4.95349589916,3.43754119421
5.02007631361,3.41533448334
5.08894561346,3.39843101435
5.15737930066,3.37256028987
5.08223055865,3.39420951293
5.16535865463,3.38564335921
5.08680404906,3.35724111105
5.1454115065,3.42510122945
5.1252119882,3.35144168493
5.13963448143,3.43668214652
5.12144023138,3.3662771929
5.13920466717,3.43988124548
